Trip_ID,Zone Start,Route,Zone End,Direction,Tag_off_hour,Tag_on_hour,Tag_on_minute,Tag_off_minute
14976,6.0,560,6.0,Inbound,15.0,12,10,12
14977,1.0,577,5.0,Inbound,7.0,7,4,7
14978,3.0,563,8.0,Outbound,10.0,7,3,12
14979,7.0,563,17.0,Inbound,9.0,16,4,8
14980,4.0,573,5.0,Outbound,18.0,15,1,3
14981,1.0,555,6.0,Outbound,6.0,6,9,3
14982,1.0,555,3.0,Outbound,13.0,9,9,11
14983,6.0,560,6.0,Outbound,13.0,10,8,7
14984,5.0,555,6.0,Inbound,8.0,18,7,10
14985,3.0,555,1.0,Outbound,15.0,12,10,8
14986,6.0,553,6.0,Inbound,9.0,5,1,8
14987,1.0,581,5.0,Inbound,7.0,6,8,10
14988,6.0,550,5.0,Inbound,19.0,16,12,12
14989,1.0,550,6.0,Outbound,9.0,6,11,5
14990,7.0,555,6.0,Inbound,16.0,13,7,6
14991,4.0,554,5.0,Outbound,14.0,10,3,8
14992,7.0,562,7.0,Outbound,13.0,9,8,3
14993,4.0,554,5.0,Outbound,18.0,15,1,3
14994,6.0,560,6.0,Outbound,9.0,5,2,3
14995,7.0,560,6.0,Outbound,13.0,10,5,12
14996,1.0,577,4.0,Outbound,16.0,13,8,10
14997,1.0,577,5.0,Outbound,16.0,17,6,7
14998,6.0,550,6.0,Inbound,9.0,5,9,3
14999,5.0,553,7.0,Inbound,11.0,8,4,4
15000,2.0,555,6.0,Outbound,12.0,8,5,8
15001,2.0,555,5.0,Outbound,9.0,6,12,1
15002,5.0,573,5.0,Inbound,6.0,5,11,7
15003,9.0,567,9.0,Outbound,12.0,9,10,2
15004,2.0,555,3.0,Inbound,11.0,7,5,4
15005,1.0,573,5.0,Outbound,17.0,14,4,6
15006,4.0,552,6.0,Inbound,13.0,13,2,3
15007,4.0,573,6.0,Inbound,9.0,6,4,5
15008,5.0,561,5.0,Outbound,19.0,16,12,12
15009,5.0,552,6.0,Outbound,8.0,0,7,9
15010,2.0,573,5.0,Outbound,18.0,15,9,11
15011,6.0,560,6.0,Inbound,15.0,11,11,11
15012,6.0,572,6.0,Outbound,14.0,15,1,5
15013,5.0,576,5.0,Inbound,14.0,11,6,12
15014,6.0,562,7.0,Inbound,17.0,14,1,2
15015,7.0,563,7.0,Inbound,14.0,10,1,2
15016,6.0,569,6.0,Outbound,15.0,11,3,4
15017,0.0,556,5.0,Inbound,12.0,8,2,7
15018,1.0,555,2.0,Inbound,9.0,5,5,8
15019,4.0,555,6.0,Inbound,18.0,15,11,2
15020,5.0,552,6.0,Outbound,10.0,6,6,10
15021,6.0,553,9.0,Outbound,17.0,13,2,7
15022,1.0,581,6.0,Outbound,20.0,17,9,5
15023,1.0,555,4.0,Inbound,18.0,15,9,10
15024,1.0,555,4.0,Inbound,18.0,14,11,1
15025,5.0,550,6.0,Outbound,12.0,8,6,8
15026,8.0,563,6.0,Inbound,17.0,13,8,7
15027,6.0,560,7.0,Outbound,8.0,16,2,3
15028,1.0,555,5.0,Inbound,20.0,16,7,10
15029,1.0,555,3.0,Inbound,11.0,7,6,7
15030,5.0,555,3.0,Outbound,8.0,6,12,4
15031,6.0,562,7.0,Outbound,12.0,9,4,7
15032,4.0,555,6.0,Outbound,13.0,10,3,5
15033,4.0,554,5.0,Inbound,10.0,7,7,9
15034,2.0,555,6.0,Outbound,10.0,7,10,11
15035,6.0,563,7.0,Inbound,14.0,11,12,4
15036,1.0,561,6.0,Inbound,7.0,7,1,8
15037,1.0,555,5.0,Outbound,7.0,6,4,7
15038,4.0,555,6.0,Inbound,13.0,10,3,4
15039,0.0,555,5.0,Inbound,12.0,8,4,3
15040,1.0,566,6.0,Inbound,7.0,7,2,8
15041,3.0,573,5.0,Outbound,17.0,13,6,5
15042,1.0,555,6.0,Outbound,17.0,13,10,4
15043,2.0,573,6.0,Inbound,7.0,7,3,6
15044,6.0,560,6.0,Inbound,15.0,11,8,6
15045,5.0,554,5.0,Outbound,12.0,1,5,3
15046,5.0,560,6.0,Inbound,11.0,8,8,8
15047,8.0,567,9.0,Outbound,9.0,6,5,5
15048,1.0,555,5.0,Inbound,15.0,12,5,8
15049,1.0,555,6.0,Inbound,6.0,5,5,11
15050,1.0,569,6.0,Outbound,16.0,13,7,11
15051,2.0,581,6.0,Inbound,8.0,5,3,7
15052,1.0,569,16.0,Outbound,18.0,15,2,6
15053,2.0,555,6.0,Inbound,7.0,6,12,12
15054,4.0,576,5.0,Outbound,12.0,9,10,1
15055,1.0,573,5.0,Outbound,18.0,15,12,2
15056,1.0,555,6.0,Inbound,9.0,6,2,10
15057,1.0,555,2.0,Inbound,8.0,11,3,5
15058,2.0,567,8.0,Outbound,6.0,6,2,3
15059,5.0,572,6.0,Inbound,8.0,5,4,5
15060,1.0,569,6.0,Outbound,16.0,7,7,11
15061,6.0,560,7.0,Outbound,16.0,8,4,11
15062,5.0,560,6.0,Inbound,7.0,7,4,4
15063,3.0,555,10.0,Inbound,7.0,7,7,3
15064,1.0,555,6.0,Outbound,14.0,11,3,8
15065,1.0,555,3.0,Inbound,17.0,14,2,3
15066,4.0,573,5.0,Outbound,17.0,13,8,3
15067,1.0,555,3.0,Inbound,12.0,9,2,4
15068,4.0,555,5.0,Inbound,11.0,7,8,9
15069,4.0,581,4.0,Outbound,15.0,12,11,5
15070,4.0,576,1.0,Inbound,7.0,7,5,1
15071,6.0,550,6.0,Outbound,13.0,10,8,5
15072,2.0,555,6.0,Outbound,7.0,17,2,4
15073,5.0,555,6.0,Inbound,10.0,7,11,11
15074,1.0,577,4.0,Inbound,8.0,5,2,3
15075,2.0,572,6.0,Inbound,15.0,12,7,11
15076,1.0,579,6.0,Inbound,7.0,7,7,11
15077,1.0,555,5.0,Outbound,18.0,15,2,4
15078,0.0,575,6.0,Outbound,5.0,20,4,5
15079,4.0,551,5.0,Inbound,6.0,15,12,12
15080,1.0,575,6.0,Outbound,17.0,14,2,6
15081,1.0,555,6.0,Inbound,6.0,11,9,12
15082,6.0,570,11.0,Inbound,14.0,13,7,4
15083,1.0,573,5.0,Outbound,17.0,14,4,7
15084,1.0,555,5.0,Outbound,9.0,17,7,10
15085,1.0,562,7.0,Inbound,14.0,11,2,10
15086,5.0,550,5.0,Inbound,12.0,9,11,12
15087,5.0,553,14.0,Outbound,13.0,10,12,5
15088,1.0,550,6.0,Inbound,8.0,17,10,5
15089,1.0,550,2.0,Outbound,9.0,6,9,9
15090,3.0,555,2.0,Inbound,9.0,6,7,2
15091,1.0,555,3.0,Outbound,16.0,12,2,3
15092,4.0,554,5.0,Inbound,13.0,10,1,12
15093,9.0,579,5.0,Outbound,8.0,12,6,12
15094,5.0,550,6.0,Inbound,9.0,6,3,7
15095,2.0,569,6.0,Inbound,8.0,5,9,10
15096,6.0,560,6.0,Outbound,16.0,8,10,11
15097,1.0,555,6.0,Outbound,8.0,6,12,5
15098,1.0,555,4.0,Inbound,12.0,8,2,4
15099,1.0,573,5.0,Outbound,18.0,14,10,9
15100,5.0,572,5.0,Outbound,20.0,16,9,4
15101,4.0,554,4.0,Inbound,8.0,9,12,6
15102,2.0,553,6.0,Outbound,17.0,14,10,1
15103,2.0,555,5.0,Inbound,8.0,8,7,8
15104,4.0,551,2.0,Outbound,17.0,14,6,6
15105,5.0,552,6.0,Outbound,16.0,13,11,12
15106,1.0,555,6.0,Inbound,7.0,6,11,12
15107,1.0,569,3.0,Outbound,18.0,14,2,2
15108,1.0,555,5.0,Inbound,12.0,8,11,3
15109,1.0,581,11.0,Inbound,8.0,9,3,10
15110,1.0,555,5.0,Outbound,15.0,12,8,12
15111,1.0,573,5.0,Inbound,8.0,18,12,3
15112,5.0,552,6.0,Inbound,17.0,16,10,11
15113,1.0,575,5.0,Outbound,18.0,15,7,9
15114,1.0,555,4.0,Outbound,14.0,10,10,11
15115,0.0,555,3.0,Inbound,8.0,6,12,4
15116,1.0,555,6.0,Outbound,15.0,12,5,12
15117,3.0,555,5.0,Inbound,8.0,6,12,1
15118,1.0,551,2.0,Outbound,19.0,16,4,5
15119,6.0,550,6.0,Outbound,18.0,15,4,6
15120,4.0,555,6.0,Inbound,8.0,21,8,9
15121,6.0,550,6.0,Outbound,9.0,6,6,3
15122,1.0,555,5.0,Outbound,16.0,13,7,10
15123,2.0,555,7.0,Inbound,15.0,11,10,4
15124,5.0,572,6.0,Outbound,7.0,12,7,8
15125,7.0,578,11.0,Inbound,10.0,9,12,1
15126,2.0,555,6.0,Inbound,10.0,7,3,4
15127,2.0,576,5.0,Outbound,11.0,8,4,5
15128,6.0,563,7.0,Outbound,15.0,12,1,5
15129,5.0,552,5.0,Inbound,15.0,11,8,2
15130,1.0,555,4.0,Inbound,14.0,11,3,6
15131,1.0,555,5.0,Outbound,20.0,16,8,10
15132,1.0,575,5.0,Inbound,7.0,7,1,7
15133,7.0,570,6.0,Inbound,8.0,12,3,11
15134,5.0,552,5.0,Outbound,8.0,16,4,10
15135,3.0,555,5.0,Outbound,23.0,20,12,9
15136,5.0,552,5.0,Outbound,16.0,13,9,9
15137,5.0,552,5.0,Inbound,15.0,16,1,2
15138,8.0,565,17.0,Inbound,12.0,9,6,8
15139,4.0,554,5.0,Outbound,15.0,12,3,4
15140,5.0,552,5.0,Inbound,8.0,11,3,4
15141,5.0,572,6.0,Inbound,15.0,12,12,2
15142,5.0,553,6.0,Outbound,16.0,13,6,7
15143,9.0,562,6.0,Inbound,8.0,15,7,10
15144,6.0,563,8.0,Inbound,23.0,10,4,6
15145,1.0,555,6.0,Inbound,19.0,16,4,9
15146,5.0,567,8.0,Outbound,6.0,6,5,6
15147,1.0,581,5.0,Outbound,17.0,14,2,4
15148,1.0,569,6.0,Inbound,21.0,17,5,10
15149,1.0,555,1.0,Outbound,13.0,9,9,4
15150,1.0,575,6.0,Inbound,7.0,8,12,6
15151,6.0,560,6.0,Inbound,0.0,15,7,10
15152,2.0,571,14.0,Inbound,8.0,9,8,10
15153,3.0,554,12.0,Inbound,7.0,6,12,1
15154,6.0,550,5.0,Inbound,16.0,13,1,3
15155,4.0,550,6.0,Inbound,10.0,7,3,8
15156,2.0,555,4.0,Outbound,14.0,11,3,4
15157,0.0,576,5.0,Inbound,7.0,6,10,7
15158,8.0,565,8.0,Outbound,8.0,0,4,12
15159,1.0,551,18.0,Outbound,10.0,7,2,1
15160,4.0,554,5.0,Outbound,17.0,14,3,4
15161,7.0,557,16.0,Outbound,8.0,18,8,12
15162,5.0,552,6.0,Outbound,11.0,7,1,5
15163,1.0,555,6.0,Inbound,13.0,9,9,8
15164,2.0,552,6.0,Outbound,10.0,6,7,7
15165,1.0,555,3.0,Outbound,17.0,14,2,2
15166,5.0,550,6.0,Inbound,12.0,8,6,5
15167,6.0,550,6.0,Inbound,13.0,6,8,2
15168,5.0,572,6.0,Inbound,10.0,7,2,3
15169,1.0,573,13.0,Outbound,18.0,15,2,2
15170,6.0,563,7.0,Outbound,18.0,15,8,9
15171,3.0,579,5.0,Outbound,18.0,15,4,6
15172,1.0,573,5.0,Outbound,18.0,14,2,4
15173,1.0,555,4.0,Outbound,13.0,10,3,5
15174,1.0,552,5.0,Outbound,10.0,7,12,3
15175,1.0,571,1.0,Outbound,18.0,15,3,4
15176,6.0,562,6.0,Inbound,8.0,13,8,5
15177,4.0,553,6.0,Outbound,15.0,13,8,10
15178,3.0,579,5.0,Inbound,1.0,23,12,5
15179,6.0,550,6.0,Inbound,9.0,6,6,6
15180,1.0,555,5.0,Outbound,16.0,13,3,7
15181,6.0,550,5.0,Inbound,17.0,6,2,5
15182,7.0,571,6.0,Inbound,7.0,7,10,8
15183,2.0,555,6.0,Outbound,15.0,12,1,10
15184,3.0,555,5.0,Inbound,11.0,8,3,3
15185,2.0,579,5.0,Inbound,8.0,10,3,5
15186,1.0,555,5.0,Outbound,21.0,17,2,5
15187,0.0,577,5.0,Outbound,17.0,14,10,9
15188,1.0,551,6.0,Outbound,18.0,15,9,3
15189,1.0,576,1.0,Inbound,17.0,13,1,3
15190,6.0,550,5.0,Inbound,12.0,9,7,9
15191,5.0,561,5.0,Inbound,8.0,11,9,2
15192,2.0,554,5.0,Outbound,11.0,8,5,7
15193,2.0,576,6.0,Outbound,12.0,13,2,6
15194,4.0,573,18.0,Inbound,8.0,20,11,1
15195,1.0,555,5.0,Outbound,17.0,14,2,5
15196,6.0,550,5.0,Inbound,9.0,6,3,4
15197,3.0,555,6.0,Outbound,13.0,10,3,3
15198,1.0,555,6.0,Inbound,9.0,6,11,11
15199,6.0,560,6.0,Outbound,7.0,7,12,4
15200,12.0,572,6.0,Inbound,16.0,12,4,8
15201,5.0,555,3.0,Outbound,13.0,9,9,1
15202,2.0,573,5.0,Inbound,7.0,7,6,8
15203,1.0,555,6.0,Inbound,8.0,0,10,2
15204,1.0,575,5.0,Inbound,13.0,10,1,7
15205,1.0,561,5.0,Outbound,16.0,13,4,7
15206,5.0,550,6.0,Outbound,15.0,12,11,12
15207,6.0,550,5.0,Outbound,7.0,7,4,12
15208,5.0,554,5.0,Outbound,18.0,15,9,4
15209,5.0,577,4.0,Inbound,8.0,19,2,9
15210,1.0,555,3.0,Outbound,18.0,9,10,10
15211,1.0,566,4.0,Inbound,8.0,5,5,8
15212,5.0,552,6.0,Inbound,14.0,10,8,8
15213,1.0,577,5.0,Inbound,9.0,6,12,4
15214,7.0,561,4.0,Outbound,18.0,14,9,1
15215,4.0,571,6.0,Inbound,8.0,13,2,4
15216,1.0,566,9.0,Inbound,7.0,6,8,2
15217,5.0,552,6.0,Inbound,16.0,13,8,9
15218,6.0,560,6.0,Inbound,7.0,17,3,9
15219,7.0,563,7.0,Inbound,18.0,15,4,2
15220,6.0,562,7.0,Outbound,15.0,11,3,10
15221,1.0,555,5.0,Inbound,13.0,9,9,12
15222,1.0,555,6.0,Inbound,15.0,11,7,1
15223,5.0,552,15.0,Inbound,8.0,22,11,3
15224,2.0,576,5.0,Outbound,16.0,12,2,11
15225,1.0,554,4.0,Outbound,16.0,13,11,2
15226,1.0,555,6.0,Outbound,16.0,13,6,12
15227,12.0,556,5.0,Outbound,8.0,15,6,11
15228,6.0,550,6.0,Outbound,7.0,6,12,4
15229,1.0,573,3.0,Outbound,18.0,15,6,7
15230,1.0,569,4.0,Outbound,18.0,14,5,7
15231,6.0,560,6.0,Inbound,17.0,6,2,7
15232,5.0,554,5.0,Outbound,12.0,8,2,2
15233,1.0,555,5.0,Inbound,11.0,8,3,6
15234,7.0,552,6.0,Outbound,8.0,18,10,10
15235,5.0,555,5.0,Outbound,10.0,7,11,9
15236,4.0,555,6.0,Inbound,16.0,12,7,12
15237,1.0,579,5.0,Inbound,8.0,16,4,6
15238,5.0,550,6.0,Outbound,14.0,11,7,8
15239,6.0,560,6.0,Inbound,9.0,17,10,11
15240,6.0,570,6.0,Inbound,18.0,12,1,3
15241,2.0,566,11.0,Outbound,18.0,15,3,7
15242,1.0,560,6.0,Inbound,14.0,11,7,2
15243,2.0,555,6.0,Outbound,13.0,10,3,6
15244,5.0,550,6.0,Outbound,12.0,8,6,7
15245,1.0,566,6.0,Outbound,18.0,15,12,12
15246,3.0,566,6.0,Outbound,18.0,15,5,8
15247,6.0,572,5.0,Outbound,15.0,23,9,7
15248,1.0,573,5.0,Outbound,17.0,14,11,2
15249,1.0,555,3.0,Inbound,15.0,12,7,8
15250,12.0,570,6.0,Inbound,16.0,13,4,6
15251,1.0,555,6.0,Inbound,12.0,8,6,12
15252,5.0,550,6.0,Inbound,12.0,8,6,6
15253,1.0,575,6.0,Inbound,14.0,11,10,2
15254,4.0,554,5.0,Inbound,7.0,7,7,1
15255,6.0,553,6.0,Outbound,18.0,15,10,10
15256,2.0,579,5.0,Outbound,17.0,14,2,4
15257,0.0,581,4.0,Outbound,15.0,12,5,9
15258,7.0,563,7.0,Outbound,6.0,16,4,6
15259,6.0,553,5.0,Outbound,9.0,6,11,10
15260,6.0,560,6.0,Inbound,8.0,16,12,5
15261,5.0,572,7.0,Inbound,18.0,15,12,3
15262,3.0,560,6.0,Inbound,17.0,14,12,2
15263,1.0,579,5.0,Inbound,8.0,8,5,8
15264,6.0,561,5.0,Inbound,8.0,16,12,11
15265,6.0,560,6.0,Outbound,12.0,6,4,4
15266,2.0,555,5.0,Outbound,8.0,14,6,7
15267,1.0,555,6.0,Outbound,12.0,8,7,11
15268,5.0,563,7.0,Inbound,14.0,14,9,11
15269,4.0,555,5.0,Inbound,8.0,13,2,3
15270,5.0,560,6.0,Inbound,8.0,23,5,6
15271,1.0,579,7.0,Outbound,18.0,15,11,5
15272,5.0,574,5.0,Inbound,8.0,7,4,2
15273,1.0,561,4.0,Inbound,7.0,7,4,6
15274,9.0,567,9.0,Inbound,5.0,5,8,11
15275,1.0,555,5.0,Outbound,11.0,15,3,6
15276,3.0,560,6.0,Outbound,16.0,13,2,3
15277,3.0,574,8.0,Outbound,10.0,6,8,11
15278,5.0,550,5.0,Inbound,9.0,6,12,5
15279,5.0,576,5.0,Outbound,13.0,9,4,10
15280,1.0,555,6.0,Outbound,11.0,8,3,9
15281,5.0,550,2.0,Inbound,22.0,19,4,2
15282,2.0,566,8.0,Inbound,7.0,7,6,7
15283,8.0,562,6.0,Inbound,15.0,12,3,4
15284,3.0,560,12.0,Inbound,15.0,12,1,6
15285,0.0,552,17.0,Outbound,10.0,7,5,10
15286,1.0,555,3.0,Inbound,19.0,16,7,8
15287,1.0,554,5.0,Inbound,8.0,5,5,8
15288,5.0,553,7.0,Outbound,7.0,6,10,11
15289,5.0,554,5.0,Outbound,10.0,7,5,5
15290,8.0,567,18.0,Inbound,19.0,16,10,6
15291,1.0,566,6.0,Outbound,18.0,15,5,11
15292,5.0,572,6.0,Outbound,16.0,13,2,2
15293,6.0,553,6.0,Inbound,14.0,11,11,10
15294,3.0,555,5.0,Outbound,15.0,12,5,5
15295,1.0,555,6.0,Outbound,15.0,12,5,10
15296,1.0,561,5.0,Outbound,17.0,14,3,5
15297,4.0,576,5.0,Outbound,10.0,18,4,6
15298,1.0,573,5.0,Inbound,6.0,6,3,6
15299,6.0,560,6.0,Outbound,11.0,8,3,8
15300,1.0,555,4.0,Inbound,16.0,13,12,5
15301,4.0,554,5.0,Outbound,17.0,14,6,6
15302,3.0,555,3.0,Outbound,16.0,23,11,4
15303,2.0,554,5.0,Outbound,11.0,7,3,5
15304,2.0,555,6.0,Inbound,13.0,10,3,6
15305,4.0,573,11.0,Inbound,7.0,7,2,5
15306,5.0,578,5.0,Outbound,14.0,11,9,12
15307,4.0,567,9.0,Outbound,7.0,6,10,5
15308,6.0,576,4.0,Outbound,9.0,6,2,1
15309,5.0,550,6.0,Outbound,9.0,6,5,5
15310,9.0,570,6.0,Outbound,20.0,17,6,6
15311,5.0,550,6.0,Outbound,8.0,9,2,2
15312,1.0,573,5.0,Outbound,17.0,14,7,10
15313,3.0,573,6.0,Inbound,7.0,6,8,9
15314,1.0,555,5.0,Outbound,14.0,10,10,1
15315,5.0,572,10.0,Inbound,13.0,9,9,11
15316,6.0,560,6.0,Inbound,19.0,16,6,2
15317,8.0,570,6.0,Outbound,18.0,14,2,1
15318,3.0,555,5.0,Outbound,14.0,11,1,3
15319,3.0,555,3.0,Inbound,11.0,7,6,8
15320,1.0,555,6.0,Outbound,14.0,17,1,8
15321,1.0,571,6.0,Outbound,17.0,14,4,12
15322,9.0,557,17.0,Inbound,16.0,13,5,11
15323,6.0,560,6.0,Inbound,11.0,7,2,7
15324,1.0,555,4.0,Outbound,16.0,12,4,3
15325,1.0,552,6.0,Inbound,16.0,13,7,12
15326,12.0,575,5.0,Outbound,18.0,15,10,6
15327,2.0,555,5.0,Inbound,14.0,11,3,5
15328,8.0,565,8.0,Inbound,9.0,5,9,7
15329,1.0,567,9.0,Inbound,10.0,6,3,11
15330,6.0,560,6.0,Inbound,8.0,1,12,12
15331,3.0,578,5.0,Outbound,14.0,10,9,8
15332,1.0,555,3.0,Inbound,11.0,8,3,3
15333,8.0,581,5.0,Outbound,17.0,14,7,10
15334,6.0,550,5.0,Inbound,15.0,11,11,12
15335,5.0,576,5.0,Inbound,7.0,7,4,3
15336,5.0,552,6.0,Outbound,12.0,9,5,5
15337,1.0,579,13.0,Inbound,7.0,7,5,4
15338,3.0,555,5.0,Outbound,8.0,11,3,4
15339,6.0,560,5.0,Inbound,15.0,12,3,9
15340,1.0,555,3.0,Outbound,23.0,17,4,5
15341,2.0,553,6.0,Outbound,12.0,9,2,5
15342,1.0,561,5.0,Inbound,7.0,6,10,12
15343,3.0,555,4.0,Outbound,16.0,13,12,12
15344,1.0,581,6.0,Inbound,8.0,1,11,11
15345,5.0,552,6.0,Outbound,9.0,5,9,11
15346,5.0,576,9.0,Inbound,15.0,12,10,8
15347,5.0,552,5.0,Outbound,15.0,12,3,12
15348,2.0,572,10.0,Outbound,17.0,14,5,12
15349,2.0,555,4.0,Outbound,16.0,13,2,3
15350,1.0,576,5.0,Outbound,13.0,10,3,6
15351,2.0,555,6.0,Outbound,19.0,16,3,6
15352,1.0,577,2.0,Outbound,18.0,15,1,3
15353,2.0,561,5.0,Inbound,7.0,7,5,1
15354,1.0,575,5.0,Inbound,8.0,0,1,10
15355,5.0,552,6.0,Outbound,17.0,13,3,4
15356,5.0,553,6.0,Inbound,5.0,21,3,4
15357,7.0,563,8.0,Outbound,10.0,11,9,1
15358,12.0,578,5.0,Inbound,13.0,10,4,8
15359,2.0,558,1.0,Outbound,18.0,15,6,2
15360,5.0,550,5.0,Outbound,17.0,14,5,2
15361,4.0,576,5.0,Outbound,16.0,13,1,3
15362,2.0,575,14.0,Outbound,5.0,19,3,2
15363,1.0,577,8.0,Outbound,17.0,13,8,7
15364,1.0,555,6.0,Outbound,10.0,7,2,8
15365,4.0,555,5.0,Inbound,17.0,14,2,3
15366,4.0,561,5.0,Inbound,8.0,19,5,5
15367,1.0,571,6.0,Outbound,16.0,13,9,4
15368,7.0,563,8.0,Outbound,12.0,9,7,8
15369,4.0,555,4.0,Outbound,18.0,15,11,7
15370,5.0,552,6.0,Inbound,8.0,10,1,1
15371,5.0,553,6.0,Inbound,8.0,18,12,1
15372,1.0,555,4.0,Outbound,15.0,11,5,6
15373,7.0,562,7.0,Outbound,15.0,12,9,8
15374,3.0,572,6.0,Outbound,17.0,14,1,8
15375,4.0,573,5.0,Inbound,7.0,14,5,5
15376,0.0,561,5.0,Inbound,7.0,7,6,6
15377,6.0,553,6.0,Inbound,9.0,6,10,6
15378,1.0,555,6.0,Inbound,13.0,10,3,5
15379,6.0,560,10.0,Outbound,16.0,13,11,6
15380,6.0,560,6.0,Inbound,6.0,6,7,6
15381,1.0,569,4.0,Inbound,7.0,6,6,8
15382,2.0,555,6.0,Inbound,14.0,10,9,9
15383,3.0,567,9.0,Inbound,18.0,15,8,10
15384,2.0,579,5.0,Outbound,18.0,0,6,8
15385,1.0,581,6.0,Inbound,7.0,7,8,11
15386,5.0,572,5.0,Inbound,16.0,13,3,6
15387,12.0,581,3.0,Outbound,18.0,15,12,10
15388,1.0,573,5.0,Inbound,8.0,5,10,2
15389,6.0,562,7.0,Inbound,13.0,10,6,7
15390,1.0,566,6.0,Outbound,17.0,14,3,10
15391,1.0,566,3.0,Inbound,23.0,19,8,9
15392,1.0,555,6.0,Inbound,9.0,6,5,12
15393,2.0,555,4.0,Outbound,18.0,15,10,10
15394,3.0,555,6.0,Outbound,22.0,18,10,12
15395,6.0,560,6.0,Inbound,7.0,6,7,9
15396,1.0,571,6.0,Inbound,7.0,7,4,9
15397,2.0,555,5.0,Inbound,11.0,8,3,5
15398,6.0,556,6.0,Inbound,11.0,7,7,8
15399,5.0,574,5.0,Outbound,10.0,7,10,9
15400,3.0,575,5.0,Outbound,5.0,19,4,6
15401,12.0,574,6.0,Outbound,5.0,5,3,8
15402,8.0,579,5.0,Inbound,7.0,7,3,7
15403,9.0,570,6.0,Inbound,16.0,13,9,2
15404,1.0,555,3.0,Inbound,12.0,8,5,7
15405,6.0,562,7.0,Outbound,14.0,14,2,2
15406,6.0,567,8.0,Outbound,0.0,6,3,5
15407,6.0,562,6.0,Inbound,16.0,13,4,10
15408,8.0,563,3.0,Outbound,11.0,7,3,12
15409,5.0,550,6.0,Inbound,17.0,13,7,6
15410,7.0,581,4.0,Outbound,18.0,14,5,4
15411,6.0,553,17.0,Outbound,7.0,7,5,2
15412,6.0,560,6.0,Inbound,10.0,7,11,3
15413,3.0,555,1.0,Inbound,10.0,7,3,11
15414,6.0,562,12.0,Outbound,12.0,9,1,5
15415,5.0,553,2.0,Inbound,9.0,5,9,7
15416,6.0,560,6.0,Inbound,8.0,19,1,2
15417,1.0,551,5.0,Outbound,16.0,13,1,7
15418,6.0,560,6.0,Inbound,12.0,8,12,3
15419,1.0,555,5.0,Inbound,13.0,9,9,12
15420,1.0,556,5.0,Outbound,10.0,7,4,7
15421,2.0,555,5.0,Outbound,11.0,8,3,4
15422,6.0,553,7.0,Outbound,15.0,12,6,7
15423,4.0,579,3.0,Inbound,8.0,1,3,12
15424,5.0,574,7.0,Outbound,16.0,7,10,1
15425,1.0,555,6.0,Outbound,14.0,10,12,7
15426,5.0,572,5.0,Outbound,7.0,7,6,1
15427,3.0,575,5.0,Inbound,6.0,1,6,5
15428,1.0,555,5.0,Outbound,11.0,7,8,10
15429,0.0,578,5.0,Inbound,9.0,6,11,4
15430,6.0,560,6.0,Outbound,11.0,8,9,3
15431,1.0,561,6.0,Inbound,8.0,10,3,7
15432,5.0,552,13.0,Inbound,14.0,8,8,11
15433,1.0,555,5.0,Outbound,16.0,13,5,8
15434,0.0,562,7.0,Inbound,15.0,12,3,2
15435,1.0,572,6.0,Inbound,16.0,12,10,2
15436,7.0,563,7.0,Inbound,12.0,9,1,3
15437,2.0,561,6.0,Outbound,18.0,15,4,9
15438,6.0,560,6.0,Inbound,10.0,7,7,4
15439,12.0,567,8.0,Inbound,21.0,18,4,9
15440,6.0,560,6.0,Outbound,6.0,6,8,10
15441,8.0,578,5.0,Outbound,12.0,8,7,9
15442,5.0,555,4.0,Outbound,16.0,13,12,10
15443,2.0,555,6.0,Outbound,16.0,13,6,9
15444,6.0,560,6.0,Inbound,15.0,12,7,10
15445,5.0,553,18.0,Inbound,16.0,8,2,8
15446,1.0,551,5.0,Inbound,8.0,16,7,10
15447,1.0,555,5.0,Inbound,17.0,14,2,7
15448,5.0,553,8.0,Inbound,10.0,7,1,3
15449,1.0,571,6.0,Inbound,7.0,7,7,1
15450,1.0,555,6.0,Outbound,15.0,17,9,3
15451,1.0,575,3.0,Outbound,17.0,14,9,12
15452,1.0,566,6.0,Inbound,7.0,7,2,7
15453,7.0,561,2.0,Inbound,20.0,15,1,4
15454,5.0,552,6.0,Inbound,12.0,9,6,7
15455,1.0,555,4.0,Outbound,11.0,8,3,5
15456,3.0,554,5.0,Outbound,17.0,14,4,6
15457,7.0,563,7.0,Inbound,13.0,10,9,1
15458,7.0,567,8.0,Outbound,18.0,15,12,2
15459,6.0,561,5.0,Outbound,18.0,15,10,8
15460,4.0,578,15.0,Outbound,9.0,6,8,10
15461,5.0,555,1.0,Outbound,17.0,14,2,11
15462,4.0,551,5.0,Inbound,7.0,6,11,1
15463,5.0,575,6.0,Inbound,8.0,1,7,7
15464,5.0,554,4.0,Inbound,21.0,17,1,10
15465,1.0,555,4.0,Outbound,13.0,9,9,11
15466,6.0,560,6.0,Outbound,16.0,13,12,11
15467,5.0,550,6.0,Outbound,17.0,14,12,2
15468,6.0,574,5.0,Inbound,12.0,9,7,7
15469,1.0,555,6.0,Inbound,17.0,14,2,3
15470,2.0,555,6.0,Outbound,17.0,14,2,4
15471,1.0,561,5.0,Outbound,17.0,14,5,7
15472,6.0,560,10.0,Outbound,9.0,6,3,6
